SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Customer_Lifetime_Value,Avg_Monthly_Spend,Services_Count,Price_Per_Service,Partner_encoded,Dependents_encoded,PhoneService_encoded,PaperlessBilling_encoded,OnlineSecurity_encoded,OnlineBackup_encoded,DeviceProtection_encoded,TechSupport_encoded,StreamingTV_encoded,StreamingMovies_encoded,MultipleLines_encoded,Contract_encoded,gender_Female,gender_Male,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_binary
2.273158691738958,-0.38159658183809786,0.48485611412954227,-0.19607682317848968,-0.20071431610363927,0.5716622571726823,-0.5617762440782015,1.0065755993363366,0,0,1,1,0,0,1,0,0,0,1,0,True,False,False,True,False,False,False,False,True,0
-0.43991649313097614,-0.62591876415828,1.0598378761870213,-0.30507106322209065,-0.2810828220573224,0.9564304503445442,0.5207381436215996,-0.09420167674172526,1,0,1,1,0,0,1,0,1,1,0,1,False,True,False,True,False,True,False,False,False,0
-0.43991649313097614,-1.2774445836787656,0.356897745116751,-0.9724705233554942,-0.9732896984732352,-0.6946525176400119,1.0619953374715,-0.737282680091117,0,0,1,1,0,0,1,1,1,1,0,0,False,True,True,False,False,False,False,True,False,0
-0.43991649313097614,-0.8295205827584317,-1.4976677070686424,-0.8918002266869153,-0.9022386401878086,-1.279294165861194,-1.103033437928102,-0.41086363287377065,1,1,1,0,0,0,0,0,0,0,0,2,False,True,False,False,True,False,False,False,True,0
-0.43991649313097614,1.6137012404433893,-1.4710789550659844,-0.34301279422289893,-0.35484962930766745,-1.2562154805634245,-1.103033437928102,-0.3540951029229278,1,0,1,0,0,0,0,0,0,0,0,2,True,False,False,False,True,False,True,False,False,0
-0.43991649313097614,-1.2774445836787656,-1.5142856770703037,-0.9973091216734653,-0.9981509450951714,-1.615261860008952,-1.103033437928102,-0.44634396409304744,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,True,0
2.273158691738958,1.6137012404433893,1.116338974192669,2.0513530825333404,2.1203237199867564,1.1751259109242487,0.5207381436215996,-0.0640433952053402,1,0,1,0,0,1,0,0,1,1,1,2,False,True,False,True,False,True,False,False,False,0
-0.43991649313097614,1.125056875803025,0.31867641411292996,0.9589400577530924,0.9632821853722469,0.4583139798887566,-1.103033437928102,3.467136569393181,1,1,1,0,0,0,0,0,0,0,1,0,False,True,False,True,False,True,False,False,False,0
-0.43991649313097614,1.1657772395230555,-0.44575020596348647,0.42559402744056773,0.37657001265048196,-0.21786412334259303,1.0619953374715,-1.0800226796693306,1,1,0,0,0,1,1,1,1,0,0,2,True,False,True,False,False,False,True,False,False,0
-0.43991649313097614,-1.0738427650786138,-0.6351950639824246,-0.8630792186851406,-0.8856791952797696,-0.418072598491363,-1.103033437928102,1.430565557406694,1,0,1,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,0
2.273158691738958,-0.015113308357824713,0.682609957149311,0.16825203101299252,0.19872157433814178,0.7079896404114222,-0.5617762440782015,1.2176835700910333,1,0,1,0,0,0,0,0,0,1,1,0,False,True,False,True,False,False,False,True,False,1
-0.43991649313097614,-0.055833672077855064,0.7241548821534641,0.18426697095868258,0.17816578339229577,0.8275006290343884,-0.5617762440782015,1.2620339841151293,0,1,1,1,0,0,0,0,1,0,1,0,True,False,False,True,False,False,True,False,False,1
-0.43991649313097614,-0.5444780367182193,0.3020584441112687,-0.37731476614514126,-0.38701911094901814,0.4001040626726088,-0.5617762440782015,0.8114337776303142,0,0,1,1,0,1,0,0,0,0,0,0,False,True,False,True,False,False,True,False,False,1
-0.43991649313097614,1.6137012404433893,-1.477726143066649,-0.38761638729477926,-0.36120845615235436,-1.3015078743022015,-1.103033437928102,-0.3682872354106384,1,1,1,0,0,0,0,0,0,0,0,2,False,True,False,False,True,True,False,False,False,0
-0.43991649313097614,-0.015113308357824713,-0.3510277769540174,-0.23829802848985426,-0.24074401426133912,-0.20523659242455242,-0.5617762440782015,0.1142452691715258,0,0,1,1,0,1,0,0,0,0,1,0,True,False,True,False,False,False,False,True,False,0
-0.43991649313097614,1.3286586944031769,0.8604222361670865,1.6108760565890736,1.5953009993624068,1.009656558778509,-0.02051905022830094,0.3354060004383511,1,0,1,1,0,1,0,0,0,1,1,0,False,True,False,True,False,False,False,True,False,0
-0.43991649313097614,0.5142514200025698,-0.4607063789649817,0.023874920896544752,0.004821514094942353,-0.2699664487048921,0.5207381436215996,-0.9058142533826817,1,1,0,1,1,0,0,0,1,1,0,0,True,False,True,False,False,True,False,False,False,0
-0.43991649313097614,0.3920903288424788,-1.3198554280508674,-0.5867222384653,-0.5420375945481416,-1.2068077749007367,-1.103033437928102,-0.03122408882750903,0,0,1,0,0,0,0,0,0,0,1,1,False,True,False,False,True,False,False,True,False,0
-0.43991649313097614,-0.9924020376385531,0.33529438411459117,-0.7532246719502422,-0.7422081645965186,0.15091998667912157,-1.103033437928102,3.5026169006124577,0,0,1,1,0,0,0,0,0,0,1,0,False,True,False,True,False,False,False,True,False,0
-0.43991649313097614,-0.015113308357824713,-1.4710789550659844,-0.6983635760205852,-0.7169494912967896,-1.238673722757004,-1.103033437928102,-0.3540951029229278,0,1,1,0,0,0,0,0,0,0,0,2,False,True,False,False,True,False,False,False,True,0
2.273158691738958,-0.4223169455581282,-0.04027173792295256,-0.3961532767699612,-0.38924911619663405,0.03556437597890728,0.5207381436215996,-0.6814011584207561,1,0,1,1,1,1,0,1,0,0,1,0,True,False,True,False,False,False,False,False,True,0
2.273158691738958,1.002895784642934,-0.6617838159850825,0.129361756737164,0.12226109738275594,-0.47844154665246363,-0.02051905022830094,-0.7479267794568999,1,0,0,1,0,0,0,0,1,1,0,0,False,True,True,False,False,False,False,True,False,1
-0.43991649313097614,-1.2774445836787656,-0.5587524019747828,-0.9846251127633114,-0.9854553706656747,-1.145146076827655,-0.5617762440782015,-0.10750680094895405,0,0,1,0,1,0,0,0,0,0,0,0,False,True,True,False,False,False,False,True,False,0
2.273158691738958,-1.2774445836787656,-0.6534748309842519,-0.9858824840813615,-0.9867138884786857,-1.1917488588125833,-1.103033437928102,1.3915371930654898,0,0,1,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,True,False,1
-0.43991649313097614,-1.2774445836787656,-0.6567984249845842,-0.9859266023732228,-0.9867580469984404,-1.193384044145388,-1.103033437928102,1.3844411268216343,1,0,1,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,0
-0.43991649313097614,-0.3408762181180675,1.0382345151848615,-0.06939114809846539,0.010782914261836439,0.8472618437813307,0.5207381436215996,-0.10573278438799032,0,0,1,1,0,0,0,1,1,1,0,0,False,True,False,True,False,False,False,True,False,1
-0.43991649313097614,-1.2774445836787656,-1.4860351280674797,-0.9969341161926433,-0.9977755976772557,-1.6013627846801137,-1.103033437928102,-0.38602740102027683,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,True,True,False,False,False,1
2.273158691738958,0.880734693482843,0.8404806721650927,1.1700460843099152,1.1406669592271619,1.003294201301779,-0.02051905022830094,0.32121386795064016,0,0,1,1,0,1,0,0,0,1,1,0,False,True,False,True,False,False,False,True,False,0
-0.43991649313097614,-1.1552834925186746,-1.3115464430500368,-0.954183491378942,-0.9619409588962592,-1.1642777452214677,-1.103033437928102,-0.013483923217870642,0,0,1,1,0,0,0,0,0,0,1,2,True,False,False,False,True,False,True,False,False,0
-0.43991649313097614,1.3286586944031769,1.4586691562268908,2.0551251964874906,2.1119556804932276,1.508611065101995,1.6032525313214008,-0.5238093539218016,1,1,1,0,1,0,1,1,1,1,1,2,False,True,False,True,False,True,False,False,False,1
-0.43991649313097614,0.9621754209229036,-1.3447823830533592,-0.44913934529550853,-0.4057202440651636,-1.205318028328663,-1.103033437928102,-0.0844445856564242,1,0,1,0,0,0,0,0,0,0,1,1,True,False,False,False,True,False,False,True,False,0
-0.43991649313097614,0.5142514200025698,0.3718539181182462,0.4385648052478209,0.5025984280305984,0.3982911398036302,1.0619953374715,-0.730896220471647,0,0,1,1,1,0,1,0,1,1,0,0,False,True,True,False,False,False,False,True,False,0
-0.43991649313097614,1.5729808767233588,-1.4976677070686424,-0.38113099839115283,-0.3889841650781054,-1.2861126790598438,-1.103033437928102,-0.41086363287377065,1,1,1,0,0,0,0,0,0,0,0,2,True,False,False,False,True,False,True,False,False,0
-0.43991649313097614,1.0843365120829946,0.05445069108651675,0.7405103947472763,0.7233247890248214,0.2282460841948547,1.0619953374715,-0.8664310857292844,1,0,1,0,1,1,1,0,1,0,0,1,False,True,True,False,False,False,True,False,False,0
-0.43991649313097614,1.4915401492832983,-0.9642308700153169,0.09375829520501026,0.08265090516272623,-0.7648486879982627,-0.02051905022830094,-0.9631741221871791,0,0,0,1,0,1,1,0,0,0,0,1,False,True,True,False,False,True,False,False,False,0
-0.43991649313097614,-0.5444780367182193,-1.5275800530716328,-0.8826015628338123,-0.8488951483240453,-1.4726736989883986,-1.103033437928102,-0.4747282290684688,0,0,1,0,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,0
-0.43991649313097614,0.9214550572028734,-1.5076384890696393,-0.5279787328518393,-0.5354579751046809,-1.2967511169691017,-1.103033437928102,-0.43215183160533677,1,1,1,0,0,0,0,0,0,0,0,2,True,False,False,False,True,False,True,False,False,0
-0.43991649313097614,0.22920887396235737,-1.5109620830699715,-0.6724661386979405,-0.6827707970065968,-1.2956879470182858,-1.103033437928102,-0.439247897849192,0,0,1,0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,True,0
-0.43991649313097614,-0.9109613101984924,-0.6385186579827569,-0.8281595906768386,-0.8054873234051054,-0.7322617802945156,-1.103033437928102,1.4234694911628387,0,0,1,1,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,True,False,1
2.273158691738958,0.5956921474426305,0.08934842809000525,0.4289470176220345,0.39326193311778546,0.28645868204269537,0.5207381436215996,-0.6122145125431663,1,0,1,1,1,1,1,0,0,0,1,0,True,False,True,False,False,False,True,False,False,0
-0.43991649313097614,-1.2367242199587352,-0.9858342310174765,-0.9754485080561391,-0.9756301000202382,-1.1797574997053506,-0.5617762440782015,-0.5634290571166607,1,0,0,1,0,0,0,0,0,1,0,0,True,False,True,False,False,False,False,True,False,1
-0.43991649313097614,-1.2774445836787656,-0.6169152969805971,-0.985397182870886,-0.9862281447613832,-1.173761820151734,-1.103033437928102,1.4695939217478988,0,0,1,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,True,False,False,1
-0.43991649313097614,-1.2774445836787656,-0.6518130339840859,-0.9858604249354307,-0.9866918092188082,-1.1909312661461815,-1.103033437928102,1.3950852261874174,0,0,1,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,1
2.273158691738958,-1.2774445836787656,-0.7132995229902325,-0.9866766133348666,-0.9875087418342714,-1.2211821948030648,0.5207381436215996,-1.0406395120159335,0,0,0,1,0,1,1,0,0,1,0,0,False,True,True,False,False,False,False,True,False,1
-0.43991649313097614,0.5549717837226001,-1.4843733310673135,-0.5924576164072827,-0.5983397072354747,-1.2773351549551175,-1.103033437928102,-0.3824793678983491,1,1,1,1,0,0,0,0,0,0,0,2,False,True,False,False,True,False,False,False,True,0
2.273158691738958,0.22920887396235737,-0.2529817539442163,-0.012831497932144099,-0.047638807373725674,-0.04192007504768765,-0.02051905022830094,-0.45698806345883036,0,0,1,1,1,1,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,1
-0.43991649313097614,1.3286586944031769,-0.19481885893840195,0.6959068016753959,0.6839795479233203,-0.017983096283090236,0.5207381436215996,-0.7638929285055746,1,0,1,0,1,0,1,1,0,0,0,2,True,False,True,False,False,False,True,False,False,0
-0.43991649313097614,-0.5444780367182193,0.2804550831091094,-0.3699911296961481,-0.3924726881387323,0.42724813919716365,-0.5617762440782015,0.7883715623377846,1,0,1,1,1,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,False,1
-0.43991649313097614,0.7992939660427822,0.684271754149477,0.908336376988061,0.953214042868159,0.7479203239815083,-0.02051905022830094,0.21004216346357296,0,0,1,1,0,1,0,0,0,1,0,0,False,True,False,True,False,False,False,True,False,1
-0.43991649313097614,1.5729808767233588,-1.505976692069473,-0.3976312395473182,-0.3968223023345772,-1.3031004377950908,-1.103033437928102,-0.42860379848340907,1,1,1,0,0,0,0,0,0,0,0,2,False,True,False,False,True,False,False,False,True,0
-0.43991649313097614,-1.2774445836787656,-0.6252242819814278,-0.9855074786005396,-0.9863385410607701,-1.1778497834837451,-1.103033437928102,1.4518537561382605,0,0,1,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,1
2.273158691738958,0.7992939660427822,-0.4740007549663106,0.12642789032838073,0.15297334787219904,-0.3456792855767695,1.0619953374715,-1.0920859922838848,0,0,0,1,0,1,1,1,1,0,0,0,True,False,True,False,False,False,False,True,False,0
-0.43991649313097614,-1.0738427650786138,-1.3181936310507012,-0.9303375546278525,-0.9401266501374023,-1.1303126098800713,-1.103033437928102,-0.027676055705581303,1,0,1,0,0,0,0,0,0,0,1,1,False,True,False,False,True,False,False,False,True,0
2.273158691738958,-0.2594354906780068,-0.1349941669324214,-0.30103423951677205,-0.30971962211829146,0.005630741738453871,-0.02051905022830094,-0.37301794623987533,1,0,1,0,0,0,1,0,0,1,0,1,True,False,True,False,False,False,False,False,True,0
2.273158691738958,0.6364125111626608,1.1379423351948288,1.0873463462157116,1.0917834778586304,1.237268896374658,0.5207381436215996,-0.05251228755907515,0,0,1,1,0,1,0,0,1,1,1,1,False,True,False,True,False,False,False,True,False,0
-0.43991649313097614,1.2879383306831464,1.3174164112127704,1.9596752720453414,1.9438662750466917,1.4526477047014459,1.0619953374715,-0.32713005119627725,1,1,1,1,1,0,0,1,1,1,1,1,True,False,False,True,False,True,False,False,False,0
-0.43991649313097614,-1.1960038562387048,0.6310942501441613,-0.8966973570835313,-0.8956811000042252,0.09228042377215957,-0.02051905022830094,0.17219647682967787,0,0,1,0,0,1,0,0,1,0,0,0,True,False,False,True,False,False,False,True,False,1
-0.43991649313097614,-1.2774445836787656,-0.6883725679877406,-0.9863457261459061,-0.9871775529361106,-1.2089183048070309,-1.103033437928102,1.3170284975050084,0,0,1,1,0,0,0,0,0,0,0,0,False,True,True,False,False,True,False,False,False,0
-0.43991649313097614,1.6137012404433893,-1.3514295710540236,-0.24048188393699374,-0.24039074610330097,-1.152101214441844,-1.103033437928102,-0.09863671814413486,1,1,1,0,0,0,0,0,0,0,1,2,False,True,False,False,True,False,True,False,False,0
-0.43991649313097614,-1.2774445836787656,-0.6385186579827569,-0.985683951767985,-0.986515175139789,-1.1843905248149633,-1.103033437928102,1.4234694911628387,0,0,1,1,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,True,0
-0.43991649313097614,0.758573602322752,0.9651154471775519,0.9969038478998314,1.1058258871406477,0.9256589178103364,0.5207381436215996,-0.14476114872919482,1,1,1,1,1,1,0,0,0,1,1,0,True,False,False,True,False,False,False,True,False,0
-0.43991649313097614,0.35136996512244845,-1.4976677070686424,-0.6509584714155056,-0.649961016828802,-1.3029803944274048,-1.103033437928102,-0.41086363287377065,1,1,1,0,0,0,0,0,0,0,0,2,True,False,False,False,True,True,False,False,False,0
-0.43991649313097614,1.6137012404433893,0.19570343610063723,1.2050539489019398,1.2396262019976039,0.3157576192386993,1.0619953374715,-0.8061145226565138,1,1,1,1,1,1,1,0,1,0,0,2,True,False,True,False,False,False,True,False,False,0
-0.43991649313097614,0.43281069256250915,0.720831288153132,0.5712285088750655,0.6348973532158922,0.7275870888697307,1.6032525313214008,-0.7863638049444499,1,0,1,0,1,1,0,1,1,1,1,2,True,False,True,False,False,False,True,False,False,0
-0.43991649313097614,1.6137012404433893,1.639805029244998,2.561801719369796,2.621081334005859,1.6934572616241996,2.1445097251713015,-0.6521298851648526,1,0,1,1,1,1,1,1,1,1,1,2,False,True,False,True,False,False,True,False,False,0
-0.43991649313097614,0.5956921474426305,1.0116457631822036,1.0073378239250537,0.9691994270193864,1.17967867008716,-0.02051905022830094,0.44302967180349057,1,0,1,1,0,0,0,0,1,1,1,1,False,True,False,True,False,False,True,False,False,0
-0.43991649313097614,1.6137012404433893,0.7906267621601091,1.801180308533244,1.808741204597092,0.9210897895634825,2.1445097251713015,-0.9111363030655731,0,0,1,0,1,1,1,1,1,1,1,2,False,True,True,False,False,False,True,False,False,0
-0.43991649313097614,-1.1960038562387048,-1.462769970065154,-0.9761764598718523,-0.9791407023407424,-1.3806127647515047,-1.103033437928102,-0.33635493731328936,0,0,1,1,0,0,0,0,0,0,0,0,False,True,False,False,True,False,True,False,False,0
-0.43991649313097614,-1.2774445836787656,0.17576187209864347,-0.9748749702619408,-0.9756963377998702,-0.7837701182778578,-1.103033437928102,3.1620057209074006,0,0,1,1,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,True,False,1
-0.43991649313097614,-1.2367242199587352,0.7058751151516368,-0.9327861198261606,-0.9306767269098812,-0.1256080218240417,-0.5617762440782015,1.2425198019445272,0,0,1,1,0,0,0,0,0,1,1,0,False,True,False,True,False,False,False,True,False,1
-0.43991649313097614,-0.2594354906780068,-0.6684310039857471,-0.4955297291877759,-0.4939931250549509,-0.5283481130518197,0.5207381436215996,-1.0166902884429216,0,0,0,1,1,1,0,0,0,1,0,0,False,True,True,False,False,True,False,False,False,0
-0.43991649313097614,-0.13727439951791576,-0.15161213693408263,-0.1965841835348958,-0.23570994300929518,0.0702326748681788,-0.02051905022830094,-0.38484472331296765,1,1,1,1,1,0,0,0,0,1,0,0,False,True,True,False,False,False,False,False,True,0
2.273158691738958,0.10704778280226633,1.1877962451998125,0.6060157820077833,0.5466465514859825,1.3896182980933391,1.0619953374715,-0.3824793678983491,1,0,1,1,1,1,0,1,1,0,1,0,True,False,False,True,False,True,False,False,False,1
-0.43991649313097614,-0.21871512695797646,-0.3094828519498643,-0.3538658940208045,-0.34551010237953333,-0.20333772460842747,-0.02051905022830094,-0.49719910550734403,0,0,1,0,1,1,0,0,0,0,0,1,False,True,True,False,False,True,False,False,False,0
-0.43991649313097614,-0.3408762181180675,0.18407085709947407,-0.25292324224190993,-0.26158683558559115,0.3030721650239891,1.0619953374715,-0.8110817690272127,1,1,1,1,1,1,0,1,0,1,0,0,False,True,True,False,False,False,True,False,False,0
-0.43991649313097614,1.4100994218432374,-0.14496494893341827,0.7385250716135131,0.7803775965479852,-0.027737370287065775,0.5207381436215996,-0.737282680091117,1,1,1,1,1,0,1,1,0,0,0,2,False,True,True,False,False,True,False,False,False,0
-0.43991649313097614,-0.6666391278783103,0.2621753161072821,-0.47887507401009555,-0.49333074725862924,0.36831413605543883,-1.103033437928102,3.3465034432476406,0,0,1,0,0,0,0,0,0,0,1,0,True,False,False,True,False,False,False,True,False,1
-0.43991649313097614,-0.38159658183809786,-0.29785027294870164,-0.4199550952291892,-0.43989893835535643,-0.11981674043702588,-0.02051905022830094,-0.4889203615561797,0,0,1,0,0,1,1,0,0,0,0,1,True,False,True,False,False,True,False,False,False,0
-0.43991649313097614,-0.748079855318371,-1.1187779910307663,-0.8206153627685383,-0.8143631858758144,-1.0141677316700135,-0.5617762440782015,-0.7053503819937679,0,0,0,1,0,1,0,0,0,0,0,0,False,True,True,False,False,False,False,False,True,0
-0.43991649313097614,-1.2774445836787656,-1.4544609850643233,-0.99651499241996,-0.9973560917395854,-1.5858285240184709,-1.103033437928102,-0.318614771703651,1,1,1,1,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,True,False,1
2.273158691738958,-1.2774445836787656,-0.6534748309842519,-0.9858824840813615,-0.9867138884786857,-1.1917488588125833,-1.103033437928102,1.3915371930654898,0,0,1,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,1
2.273158691738958,-1.1552834925186746,-0.4590445819648154,-0.9143005555362319,-0.916634317627864,-0.5729947288793562,0.5207381436215996,-0.9049272451021997,0,0,0,1,0,1,0,0,1,1,0,0,False,True,True,False,False,False,True,False,False,0
-0.43991649313097614,-0.6666391278783103,0.14418772909548702,-0.5276699048088094,-0.5184127864793392,0.1555476680458166,0.5207381436215996,-0.5829432392872631,0,1,1,1,1,1,0,0,0,1,1,0,False,True,True,False,False,False,False,True,False,0
-0.43991649313097614,0.5549717837226001,-0.6916961619880726,-0.11995071057163544,-0.11387658700588207,-0.5321081373237848,-0.02051905022830094,-0.7692149781884661,1,0,0,1,0,0,0,0,1,1,0,0,True,False,True,False,False,False,False,True,False,0
-0.43991649313097614,1.4508197855632678,0.722493085153298,1.5895889807659456,1.5907747510875427,0.8590105319058404,1.6032525313214008,-0.7857724660907953,0,1,1,1,1,1,0,1,1,1,1,2,False,True,True,False,False,True,False,False,False,0
-0.43991649313097614,0.22920887396235737,0.1724382780983114,0.16668583165191275,0.1671482327134805,0.299288597730854,1.0619953374715,-0.8160490153979114,0,0,1,0,1,1,1,1,0,0,1,0,False,True,True,False,False,False,False,True,False,0
2.273158691738958,-0.0965540357978854,-0.4773243489666429,-0.33187292552789416,-0.3389525621959499,-0.31776867238555256,-0.5617762440782015,-0.020579989461726098,1,0,1,1,0,1,0,0,0,0,0,0,False,True,True,False,False,True,False,False,False,1
2.273158691738958,-1.1145631287986442,0.47156173812821356,-0.8388362173072986,-0.8323136241561289,0.13329632253667262,-0.5617762440782015,0.9923834668486261,0,0,1,0,0,0,0,0,0,1,0,0,True,False,False,True,False,False,False,True,False,1
-0.43991649313097614,-0.62591876415828,0.8703930181680831,-0.2945047323212841,-0.32387242769969554,0.9999445489230641,0.5207381436215996,-0.19532062071666412,0,0,1,1,0,1,1,0,0,1,0,0,False,True,False,True,False,False,True,False,False,0
-0.43991649313097614,-1.1552834925186746,-1.491020519067978,-0.971963162999088,-0.9714791991632896,-1.427869620869555,-1.103033437928102,-0.39667150038605997,1,1,1,0,0,0,0,0,0,0,0,2,False,True,False,False,True,False,False,False,True,0
-0.43991649313097614,-0.8295205827584317,-1.4827115340671475,-0.8907634468281722,-0.8998540801210511,-1.2733823419656705,-1.103033437928102,-0.3789313347764216,0,0,1,0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,True,False,0
-0.43991649313097614,1.6137012404433893,0.85876043916692,1.836254350563061,1.8739191797551342,0.9567054700999095,2.1445097251713015,-0.8903549662085684,1,1,1,1,1,1,1,1,1,1,1,2,False,True,True,False,False,False,True,False,False,0
-0.43991649313097614,-1.1960038562387048,0.9052907551715716,-0.8880722310246266,-0.8847518663649194,0.2521197900538007,-0.02051905022830094,0.36733829853570016,0,0,1,1,0,0,0,0,1,1,0,0,False,True,False,True,False,False,False,True,False,0
-0.43991649313097614,0.9621754209229036,0.9867188081797118,1.255106151018704,1.32900304598126,1.0110179092469684,0.5207381436215996,-0.13323004108292977,0,0,1,1,0,1,0,1,0,1,1,0,False,True,False,True,False,False,False,True,False,1
-0.43991649313097614,0.35136996512244845,-1.3265026160515319,-0.5812515702744857,-0.5567203023666031,-1.1799521646259223,-1.103033437928102,-0.04541622131521969,0,0,1,1,0,0,0,0,0,0,1,1,True,False,False,False,True,False,False,False,True,0
-0.43991649313097614,0.3106496014024181,-0.9559218850144864,-0.3956679755594857,-0.37074669641938496,-0.8261453479389501,-0.02051905022830094,-0.957260733650633,0,0,0,0,0,1,0,1,0,0,0,1,False,True,True,False,False,False,True,False,False,0
-0.43991649313097614,-1.0331224013585834,0.45660556512671835,-0.753842328036302,-0.7639783148356207,0.40521401683762287,1.6032525313214008,-0.8803866826755332,0,0,1,1,1,1,0,1,1,1,0,0,True,False,True,False,False,False,False,True,False,0
-0.43991649313097614,1.4915401492832983,-1.4893587220678117,-0.3884105165482847,-0.3987652772037872,-1.275446988061706,-1.103033437928102,-0.3931234672641323,0,0,1,0,0,0,0,0,0,0,0,2,False,True,False,False,True,False,True,False,False,0
-0.43991649313097614,-1.0331224013585834,-1.4660935640654862,-0.9396023959187476,-0.9427982405825658,-1.3160229441057265,-1.103033437928102,-0.3434510035571448,1,1,1,0,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,0
-0.43991649313097614,-1.1145631287986442,-1.1387195550327598,-0.932014049718586,-0.9392876382620615,-1.017874151757704,-0.5617762440782015,-0.7266385807253339,1,1,0,1,0,1,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,0
-0.43991649313097614,1.6137012404433893,1.3739175092184182,2.372534247284369,2.3667282602183786,1.5012669855219705,1.6032525313214008,-0.553967635458187,1,1,1,0,1,1,1,1,1,0,1,2,True,False,False,True,False,False,True,False,False,0
-0.43991649313097614,0.47353105628253944,-1.4710789550659844,-0.6241345499637714,-0.6083195327000529,-1.3005431896218436,-1.103033437928102,-0.3540951029229278,1,1,1,1,0,0,0,0,0,0,0,1,False,True,False,False,True,True,False,False,False,0
-0.43991649313097614,1.3286586944031769,1.0216165451832002,1.7091936700022148,1.7345107328893223,1.120081119813505,0.5207381436215996,-0.11460286719280952,0,0,1,1,0,1,1,0,1,0,1,1,True,False,False,True,False,False,False,True,False,0
-0.43991649313097614,-1.1960038562387048,-0.005374000919464063,-0.9289257692882876,-0.9210501696033411,-0.5049710190346886,-0.02051905022830094,-0.2807690850697559,0,0,1,0,0,0,0,1,1,0,1,0,True,False,True,False,False,False,False,True,False,0
-0.43991649313097614,-0.3408762181180675,-0.45405919096431707,-0.4456540002384576,-0.4650692946155758,-0.26839240508453166,-0.5617762440782015,0.004256242391767747,0,0,1,1,0,0,0,1,0,0,0,0,False,True,True,False,False,False,True,False,False,0
-0.43991649313097614,0.47353105628253944,0.6659919871476498,0.6983112485818426,0.641013308201928,0.8778870481921673,-0.02051905022830094,0.19703270868317146,0,0,1,1,0,1,1,0,0,0,1,0,True,False,False,True,False,True,False,False,False,1
2.273158691738958,1.6137012404433893,0.8089065291619363,1.7967905384930338,1.8262279784199815,0.9166322295466586,2.1445097251713015,-0.9055608224454011,1,0,1,0,1,1,1,1,1,1,1,2,True,False,True,False,False,False,True,False,False,0
-0.43991649313097614,-0.3408762181180675,-0.32610082195152557,-0.41084466795980906,-0.42426682236216734,-0.16517950687791091,-0.02051905022830094,-0.5090258825804364,0,0,1,0,1,0,0,1,0,0,0,0,False,True,True,False,False,False,False,True,False,0
-0.43991649313097614,-1.2774445836787656,-0.4607063789649817,-0.9833236231533998,-0.9841526943329089,-1.096908109509922,-0.5617762440782015,-0.0028398238520877094,0,0,1,0,0,0,1,0,0,0,0,0,False,True,True,False,False,False,False,False,True,1
-0.43991649313097614,-0.4223169455581282,-1.4727407520661506,-0.7977400284384,-0.8079602005113726,-1.2587203624430987,-1.103033437928102,-0.3576431360448555,1,0,1,1,0,0,0,0,0,0,0,0,False,True,False,False,True,True,False,False,False,0
-0.43991649313097614,1.5322605130033284,0.7042133181514708,1.611206943778034,1.6501679601577097,0.8030390625329097,1.6032525313214008,-0.7922771934809959,1,1,1,1,0,1,1,1,1,1,1,2,False,True,True,False,False,False,True,False,False,0
-0.43991649313097614,-0.30015585439803716,-0.1466267459335843,-0.3860722470796301,-0.3403877140879799,-0.16239969181214298,-0.5617762440782015,0.33244930617007795,1,1,1,0,0,0,0,0,1,0,1,0,False,True,True,False,False,False,False,True,False,0
-0.43991649313097614,0.18848851024232702,-1.4943441130683104,-0.6854369165051936,-0.6831240651646351,-1.3043184596182835,-1.103033437928102,-0.4037675666299152,1,1,1,0,0,0,0,0,0,0,0,2,False,True,False,False,True,True,False,False,False,0
2.273158691738958,-0.4223169455581282,0.684271754149477,-0.14035542055753525,-0.1774648554527524,0.8599821637702605,-0.5617762440782015,1.2194575866519972,1,1,1,0,0,0,0,0,1,0,1,0,True,False,False,True,False,True,False,False,False,0
